D,probability,D_E,probability_density
-131,4.63333333333333e-06,-0.021833333333333333,0.02779999999999998
-130,5.06666666666666e-06,-0.021666666666666667,0.03039999999999996
-129,6.733333333333327e-06,-0.0215,0.040399999999999964
-128,6.299999999999989e-06,-0.021333333333333333,0.03779999999999993
-127,8.13333333333335e-06,-0.021166666666666667,0.04880000000000009
-126,8.233333333333352e-06,-0.021,0.04940000000000011
-125,8.40000000000002e-06,-0.020833333333333332,0.05040000000000012
-124,9.500000000000033e-06,-0.020666666666666667,0.057000000000000196
-123,1.176666666666673e-05,-0.0205,0.07060000000000038
-122,1.2966666666666723e-05,-0.02033333333333333,0.07780000000000034
-121,1.4900000000000013e-05,-0.020166666666666666,0.08940000000000008
-120,1.5366666666666663e-05,-0.02,0.09219999999999998
-119,1.7399999999999942e-05,-0.019833333333333335,0.10439999999999965
-118,2.096666666666655e-05,-0.019666666666666666,0.1257999999999993
-117,2.313333333333317e-05,-0.0195,0.138799999999999
-116,2.3733333333333166e-05,-0.019333333333333334,0.142399999999999
-115,2.8066666666666646e-05,-0.019166666666666665,0.16839999999999988
-114,2.95e-05,-0.019,0.177
-113,3.4033333333333535e-05,-0.018833333333333334,0.2042000000000012
-112,3.6800000000000264e-05,-0.018666666666666668,0.22080000000000158
-111,4.220000000000053e-05,-0.0185,0.2532000000000032
-110,4.8000000000000645e-05,-0.018333333333333333,0.28800000000000386
-109,5.060000000000065e-05,-0.018166666666666668,0.30360000000000387
-108,5.556666666666703e-05,-0.018,0.3334000000000022
-107,6.519999999999974e-05,-0.017833333333333333,0.39119999999999844
-106,6.429999999999981e-05,-0.017666666666666667,0.38579999999999887
-105,7.533333333333247e-05,-0.0175,0.45199999999999485
-104,8.253333333333231e-05,-0.017333333333333333,0.49519999999999387
-103,8.93999999999987e-05,-0.017166666666666667,0.5363999999999922
-102,9.809999999999835e-05,-0.017,0.58859999999999
-101,0.00010769999999999775,-0.016833333333333332,0.6461999999999866
-100,0.00012029999999999653,-0.016666666666666666,0.7217999999999791
-99,0.00013216666666666224,-0.0165,0.7929999999999735
-98,0.00014116666666666143,-0.01633333333333333,0.8469999999999686
-97,0.00015726666666666014,-0.016166666666666666,0.9435999999999609
-96,0.00016783333333332575,-0.016,1.0069999999999546
-95,0.00018416666666665784,-0.015833333333333335,1.1049999999999471
-94,0.00020349999999999042,-0.015666666666666666,1.2209999999999426
-93,0.0002189999999999885,-0.0155,1.313999999999931
-92,0.0002416666666666536,-0.015333333333333332,1.4499999999999216
-91,0.0002618999999999853,-0.015166666666666667,1.5713999999999118
-90,0.00028433333333331684,-0.015,1.7059999999999012
-89,0.0003094333333333146,-0.014833333333333334,1.8565999999998875
-88,0.0003301333333333128,-0.014666666666666666,1.9807999999998769
-87,0.0003653999999999766,-0.0145,2.19239999999986
-86,0.0003869333333333086,-0.014333333333333333,2.321599999999852
-85,0.00042139999999997766,-0.014166666666666666,2.528399999999866
-84,0.00045503333333331704,-0.014,2.7301999999999023
-83,0.0005006333333333225,-0.013833333333333333,3.003799999999935
-82,0.0005250333333333261,-0.013666666666666667,3.1501999999999564
-81,0.0005673999999999971,-0.0135,3.4043999999999826
-80,0.0006144666666666644,-0.013333333333333334,3.6867999999999865
-79,0.0006595999999999998,-0.013166666666666667,3.9575999999999985
-78,0.0007178000000000014,-0.013,4.306800000000009
-77,0.000760733333333333,-0.012833333333333334,4.564399999999998
-76,0.0008253333333333354,-0.012666666666666666,4.952000000000012
-75,0.0008853666666666664,-0.0125,5.312199999999998
-74,0.0009361999999999983,-0.012333333333333333,5.61719999999999
-73,0.0009978666666666644,-0.012166666666666666,5.987199999999986
-72,0.0010719999999999955,-0.012,6.431999999999973
-71,0.0011500666666666576,-0.011833333333333333,6.900399999999945
-70,0.0012341333333333163,-0.011666666666666667,7.404799999999898
-69,0.0013026333333333176,-0.0115,7.815799999999906
-68,0.0013881999999999835,-0.011333333333333334,8.3291999999999
-67,0.0014751999999999795,-0.011166666666666667,8.851199999999876
