D,probability,D_E,probability_density
-2663,2.6346568174822842e-05,-0.819636811326562,0.08559999999999941
-2662,2.653124038165572e-05,-0.8193290243151738,0.08619999999999943
-2661,2.7085257002154322e-05,-0.8190212373037857,0.0879999999999994
-2660,3.034779932286836e-05,-0.8187134502923976,0.0985999999999993
-2659,3.0163127116035487e-05,-0.8184056632810095,0.0979999999999993
-2658,2.8993536472760646e-05,-0.8180978762696214,0.09419999999999934
-2657,2.714681440443195e-05,-0.8177900892582333,0.0881999999999994
-2656,3.0594028931978855e-05,-0.8174823022468451,0.0993999999999993
-2655,2.1360418590335353e-05,-0.817174515235457,0.06939999999999956
-2654,2.1852877808556346e-05,-0.8168667282240689,0.07099999999999956
-2653,1.957525392428428e-05,-0.8165589412126808,0.06359999999999963
-2652,2.33302554632193e-05,-0.8162511542012927,0.0757999999999995
-2651,2.1298861188057727e-05,-0.8159433671899046,0.06919999999999955
-2650,2.289935364727594e-05,-0.8156355801785165,0.07439999999999952
-2649,2.123730378578011e-05,-0.8153277931671283,0.06899999999999958
-2648,2.154509079716823e-05,-0.8150200061557402,0.06999999999999958
-2647,2.080640196983675e-05,-0.8147122191443521,0.0675999999999996
-2646,1.9883040935672393e-05,-0.814404432132964,0.0645999999999996
-2645,2.0560172360726257e-05,-0.8140966451215759,0.06679999999999961
-2644,1.957525392428428e-05,-0.8137888581101878,0.06359999999999963
-2643,2.2899353647275942e-05,-0.8134810710987996,0.07439999999999954
-2642,2.1421975992612975e-05,-0.8131732840874115,0.06959999999999955
-2641,2.283779624499832e-05,-0.8128654970760234,0.07419999999999954
-2640,2.049861495844863e-05,-0.8125577100646353,0.0665999999999996
-2639,1.982148353339477e-05,-0.8122499230532472,0.06439999999999961
-2638,2.2776238842720694e-05,-0.811942136041859,0.07399999999999954
-2637,2.2653124038165442e-05,-0.8116343490304709,0.07359999999999953
-2636,2.3576485072329796e-05,-0.8113265620190828,0.0765999999999995
-2635,2.7762388427208183e-05,-0.8110187750076947,0.09019999999999939
-2634,2.8870421668205398e-05,-0.8107109879963066,0.09379999999999934
-2633,2.9301323484148762e-05,-0.8104032009849185,0.09519999999999933
-2632,2.911665127731589e-05,-0.8100954139735304,0.09459999999999934
-2631,3.15173899661432e-05,-0.8097876269621422,0.10239999999999927
-2630,3.170206217297607e-05,-0.8094798399507541,0.10299999999999926
-2629,2.9178208679593527e-05,-0.809172052939366,0.09479999999999937
-2628,2.8008618036318673e-05,-0.8088642659279779,0.09099999999999937
-2627,2.837796244998441e-05,-0.8085564789165898,0.09219999999999935
-2626,3.2748538011695665e-05,-0.8082486919052017,0.10639999999999922
-2625,3.8227146814404145e-05,-0.8079409048938134,0.12419999999999906
-2624,3.576485072329922e-05,-0.8076331178824253,0.11619999999999917
-2623,3.601108033240971e-05,-0.8073253308710372,0.11699999999999915
-2622,4.15512465373958e-05,-0.8070175438596491,0.13499999999999895
-2621,3.828870421668177e-05,-0.806709756848261,0.12439999999999907
-2620,4.044321329639859e-05,-0.8064019698368728,0.13139999999999902
-2619,4.15512465373958e-05,-0.8060941828254847,0.13499999999999895
-2618,6.266543551862061e-05,-0.8057863958140966,0.20359999999999837
