num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
1397,176,187,
1398,176,187,
1399,176,187,
1400,176,187,
1401,176,187,
1402,176,187,
1403,176,187,
1404,176,187,
1405,176,187,
1406,176,187,
1407,176,187,
1408,176,187,
1409,176,187,
1410,176,187,
1411,176,187,
1412,176,187,
1413,176,187,
1414,176,187,
1415,176,187,
1416,176,187,
1417,176,187,
1418,176,187,
1419,176,187,
1420,176,187,
1421,176,187,
1422,176,187,
1423,176,187,
1424,176,187,
1425,176,187,
1426,176,187,
1427,176,187,
1428,176,187,
1429,176,187,
1430,176,187,
1431,176,187,
1432,176,187,
1433,176,187,
1434,176,187,
1435,176,187,
1436,176,187,
1437,176,187,
1438,176,187,
1439,176,187,
1440,176,187,
1441,176,187,
1442,176,187,
1443,176,187,
1444,176,187,
1445,176,187,
1446,176,187,
1447,176,187,
1448,176,187,
1449,176,187,
1450,176,187,
1451,176,187,
1452,176,187,
1453,176,187,
1454,176,187,
1455,176,187,
1456,176,187,
1457,176,187,
1458,176,187,
1459,176,187,
1460,176,187,
1461,176,187,
1462,176,187,
1463,176,187,
1464,176,187,
1465,176,187,
1466,176,187,
1467,177,187,
1468,177,187,
1469,177,187,
1470,177,187,
1471,177,187,
1472,177,187,
1473,177,187,
1474,177,187,
1475,177,187,
1476,177,187,
1477,177,187,
1478,177,187,
1479,177,187,
1480,177,187,
1481,177,187,
1482,177,187,
1483,177,187,
1484,177,187,
1485,177,187,
1486,177,187,
1487,177,187,
1488,177,187,
1489,177,187,
1490,178,187,
1491,178,187,
1492,178,187,
1493,178,187,
1494,178,187,
1495,178,187,
1496,178,187,
1497,178,187,
1498,178,187,
1499,178,187,
1500,178,187,
1501,178,187,
1502,178,187,
1503,178,187,
1504,178,187,
1505,178,187,
1506,178,187,
1507,178,187,
1508,178,187,
1509,178,187,
1510,178,187,
1511,178,187,
1512,178,187,
1513,178,187,
1514,178,187,
1515,178,187,
1516,178,187,
1517,178,187,
1518,178,187,
1519,178,187,
1520,178,187,
