num_edges,num_nodes_predict,num_nodes_random,num_nodes_real
850,334,427,
851,334,427,
852,334,427,
853,335,427,
854,335,427,
855,335,427,
856,337,427,
857,338,427,
858,338,427,
859,338,427,
860,338,427,
861,338,428,
862,339,428,
863,339,428,
864,339,428,
865,339,428,
866,339,428,
867,339,428,
868,339,428,
869,340,428,
870,340,428,
871,340,429,
872,340,429,
873,340,429,
874,340,429,
875,340,429,
876,341,429,
877,341,429,
878,341,429,
879,341,429,
880,341,429,
881,342,429,
882,342,429,
883,342,429,
884,342,429,
885,342,429,
886,342,429,
887,342,429,
888,342,429,
889,342,429,
890,342,429,
891,342,429,
892,342,429,
893,342,429,
894,342,429,
895,342,430,
896,342,431,
897,342,431,
898,342,431,
899,343,431,
900,343,431,
901,343,431,
902,343,432,
903,344,432,
904,344,432,
905,345,432,
906,346,432,
907,346,432,
908,346,432,
909,346,432,
910,346,432,
911,346,432,
912,346,432,
913,347,432,
914,347,432,
915,349,432,
916,349,432,
917,349,432,
918,349,432,
919,349,432,
920,349,432,
921,349,432,
922,349,432,
923,349,432,
924,349,432,
925,350,432,
926,350,432,
927,350,432,
928,350,432,
929,350,432,
930,350,432,
931,350,432,
932,350,432,
933,350,432,
934,350,432,
935,351,432,
936,351,432,
937,351,432,
938,353,432,
939,353,432,
940,355,432,
941,356,434,
942,356,434,
943,356,434,
944,356,434,
945,356,434,
946,356,434,
947,357,434,
948,357,434,
949,357,434,
950,357,434,
951,357,434,
952,358,434,
953,359,434,
954,359,434,
955,361,434,
956,361,434,
957,361,434,
958,362,434,
959,362,434,
960,362,434,
961,363,434,
962,363,434,
963,365,434,
964,365,434,
965,366,434,
966,367,435,
967,367,435,
968,367,435,
969,367,435,
970,367,435,
971,367,435,
972,368,435,
973,368,435,
974,368,436,
975,368,436,
976,368,436,
977,368,436,
978,368,436,
979,368,436,
980,368,436,
981,368,436,
982,368,436,
983,368,436,
984,368,436,
985,369,436,
986,369,436,
987,370,436,
988,370,436,
989,370,436,
990,370,436,
991,370,436,
992,370,436,
993,370,436,
994,370,436,
995,370,436,
996,370,436,
997,370,436,
998,371,436,
999,372,436,
1000,372,436,
1001,372,436,
1002,372,437,
1003,372,437,
1004,372,437,
1005,372,437,
1006,372,437,
1007,373,437,
1008,373,437,
1009,373,437,
1010,373,437,
1011,373,437,
1012,373,437,
1013,373,437,
1014,373,437,
1015,373,437,
1016,373,437,
1017,373,437,
1018,373,437,
1019,373,437,
1020,373,437,
1021,374,437,
1022,374,437,
1023,375,437,
1024,375,437,
1025,375,437,
1026,375,437,
1027,376,437,
1028,376,437,
1029,377,437,
1030,377,437,
1031,377,437,
1032,377,437,
1033,377,437,
1034,377,437,
1035,378,437,
1036,379,437,
1037,379,437,
1038,381,437,
1039,383,438,
1040,383,438,
1041,383,438,
1042,383,439,
1043,383,440,
1044,383,440,
1045,383,440,
1046,384,440,
1047,384,440,
1048,384,440,
1049,384,440,
1050,385,440,
1051,385,440,
1052,387,440,
